race_id,track_index,track_comment
202503010405,-8,Aコース使用4日目。3、4コーナーにかけて内柵沿いに若干の痛みがあるものの、避けるほどではない。
202503010406,0,前日より乾きが進み、良馬場の含水率になり時計も標準よりかかっていた
202503010407,-8,Aコース使用4日目。3、4コーナーにかけて内柵沿いに若干の痛みがあるものの、避けるほどではない。
202503010408,0,前日より乾きが進み、良馬場の含水率になり時計も標準よりかかっていた
202503010409,-10,Aコース使用4日目。3、4コーナーにかけて内柵沿いに若干の痛みがあるものの、避けるほどではない。
202503010410,-8,Aコース使用4日目。3、4コーナーにかけて内柵沿いに若干の痛みがあるものの、避けるほどではない。
202503010411,-8,Aコース使用4日目。3、4コーナーにかけて内柵沿いに若干の痛みがあるものの、避けるほどではない。
202503010412,0,前日より乾きが進み、良馬場の含水率になり時計も標準よりかかっていた
202503010501,1,含水率は低く、かなり乾いた状態が続いている。
202503010502,0,含水率は低く、かなり乾いた状態が続いている。
202503010503,-10,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010504,-12,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010505,-10,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010506,1,含水率は低く、かなり乾いた状態が続いている。
202503010507,-12,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010508,0,含水率は低く、かなり乾いた状態が続いている。
202503010509,-12,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010510,-10,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010511,-12,Bコース使用1日目。良馬場で継続して使われていることもあり、馬場の痛みはそれほど進行していない。
202503010512,1,含水率は低く、かなり乾いた状態が続いている。
202503010601,0,前日同様、乾いた状態が継続し、時計は水準よりかかっている。
202503010602,-12,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010603,1,前日同様、乾いた状態が継続し、時計は水準よりかかっている。
202503010604,-12,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010605,-10,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010606,1,前日同様、乾いた状態が継続し、時計は水準よりかかっている。
202503010607,-12,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010608,-10,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010609,-10,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010610,1,前日同様、乾いた状態が継続し、時計は水準よりかかっている。
202503010611,-12,Bコース使用2日目。前日使われた影響もなく良好な状態。
202503010612,0,前日同様、乾いた状態が継続し、時計は水準よりかかっている。
202503020101,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020102,-10,中間に降った雨の影響もなく、乾いており力を要する馬場状態。
202503020103,-10,中間に降った雨の影響もなく、乾いており力を要する馬場状態。
202503020104,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020105,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020106,-10,中間に降った雨の影響もなく、乾いており力を要する馬場状態。
202503020107,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020108,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020109,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020110,-10,中間に降った雨の影響もなく、乾いており力を要する馬場状態。
202503020111,-15,Aコース使用1日目。前開催終了後、傷んだ3、4コーナーにかけての内柵沿いと発走地点などの芝の張り替えを行った。全体として良好な状態。
202503020112,-10,中間に降った雨の影響もなく、乾いており力を要する馬場状態。
202503020201,-10,前日からの好天で気温も高く、さらに馬場は乾いた状態。時計は標準。
202503020202,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020203,-10,前日からの好天で気温も高く、さらに馬場は乾いた状態。時計は標準。
202503020204,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020205,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020206,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020207,-10,前日からの好天で気温も高く、さらに馬場は乾いた状態。時計は標準。
202503020208,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020209,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020210,-10,前日からの好天で気温も高く、さらに馬場は乾いた状態。時計は標準。
202503020211,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020212,-11,Aコース使用2日目。前日使ったものの、変わらず良好な状態。
202503020301,,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020302,-6,含水率低く、ひじょうに乾いた状態で力を要する馬場。
202503020303,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020304,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020305,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020306,-6,含水率低く、ひじょうに乾いた状態で力を要する馬場。
202503020307,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020308,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
202503020309,0,Aコース使用3日目。3、4コーナー内柵沿いに少し傷みが出始めたが全体としては良好な状態。
